id,StartUp,Country,Year,Raised,ESG,E,S,G,Cluster
3642,Handelion,Latvia,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3643,HDCoin,New Zealand,2018,63639.0,0.0,0.0,0.0,0.0,"(0, 0)"
3644,HeartBout,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3645,HELIXHILLS,Estonia,2018,1.0,0.0,0.0,0.0,0.0,"(4, 3)"
3646,Heluss,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3647,HeroesJourney,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3648,HI-TEK,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3649,HighSeek,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3650,HomeToken,Malaysia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3651,Homni,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3652,HOSTCOIN,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3653,HoToKeN,Thailand,0,27700000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3654,HouseCoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3655,Hubii Network,Singapore,0,6500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3656,Human Discovery Platform,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3657,ICloudSec,India,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3658,iCod Identity,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3659,IG-Crypto Holding,Turkey,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3660,IIOTTEL,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3661,INCX,Singapore,0,4262280.0,0.0,0.0,0.0,0.0,"(2, 1)"
3662,Intelligent Trading Foundation,Czech Republic,0,2012440.0,0.0,0.0,0.0,0.0,"(3, 1)"
3663,iOlite,Estonia,2018,2226746.0,0.0,0.0,0.0,0.0,"(3, 1)"
3664,IP Sharing Exchange,Switzerland,0,8015720.0,0.0,0.0,0.0,0.0,"(0, 2)"
3665,IPS,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3666,JCASH,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3667,Jupiter Project,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3668,Just Dating Site,Lithuania,0,328397.0,0.0,0.0,0.0,0.0,"(1, 2)"
3669,Katalyse,Singapore,0,1500000.0,0.0,0.0,0.0,0.0,"(3, 1)"
3670,Keypasco,Sweden,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3671,Krios,Belize,0,20000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3672,Krypteum,South Africa,0,1000000.0,0.0,0.0,0.0,0.0,"(1, 1)"
3673,Kynson,"Hong Kong SAR, China",0,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3675,Legolas Exchange,France,2018,18856000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3676,Life Change,United States,0,6532.0,0.004,0.0,0.004,0.0,"(4, 2)"
3677,Liquid Bonus Loyalty ICO,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3678,Litebolt,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3679,Litra,Switzerland,0,23500000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3680,Live Show,Afghanistan,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3681,Loopex IEO,Georgia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3682,Loopring,China,0,45000000.0,0.002,0.0,0.002,0.0,"(2, 0)"
3683,LOVE Token,India,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3684,LSD,Germany,2018,5176597.0,0.0,0.0,0.0,0.0,"(2, 1)"
3685,Market Maker Technology,United Kingdom,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3686,MBYS,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3687,MCV-CAP,Austria,0,10667263.0,0.0,0.0,0.0,0.0,"(0, 2)"
3689,MFChain,St. Kitts and Nevis,0,209000.0,0.0,0.0,0.0,0.0,"(4, 0)"
3690,mHealthCoin,"Hong Kong SAR, China",0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3692,MIR,"Korea, Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3693,Monet,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3694,MONETO,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3695,Money By Design,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3696,Monster Bit,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3697,Montis,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3698,MOONX,Switzerland,0,1878735.0,0.0,0.0,0.0,0.0,"(3, 1)"
3699,Mossland,Estonia,2018,6000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3700,MultiChainExchange,Germany,2018,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3701,Multiplycoin,Nigeria,2020,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3702,Myriads.IO,United Kingdom,2018,1100000.0,0.0,0.0,0.0,0.0,"(1, 1)"
3703,nahmii,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3705,Nauticus,Australia,0,16916000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3706,ND Invest,Cyprus,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3707,Neurogress,Switzerland,2018,58323.0,0.0,0.0,0.0,0.0,"(0, 0)"
3708,Nevix,Indonesia,2019,4513500.0,0.0,0.0,0.0,0.0,"(2, 1)"
3709,Nimfamoney,Russian Federation,0,152515.0,0.0,0.0,0.0,0.0,"(2, 2)"
3710,Nitro,"Hong Kong SAR, China",0,2702293.0,0.0,0.0,0.0,0.0,"(3, 0)"
3711,Nova Blitz,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3713,Nuka Token,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3714,NYX,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3715,OfferZone,United Kingdom,2018,500000.0,0.0,0.0,0.0,0.0,"(3, 3)"
3716,openANX,China,2017,18756937.0,0.0,0.0,0.0,0.0,"(0, 2)"
3717,Openartis,Poland,2018,5800000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3718,Ophcrcoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3719,OPN Platform,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3720,Oryx Token,Turkey,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3721,OSA Decentralized,British Virgin Islands,0,40000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3722,PADOSCOIN,Indonesia,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3723,Pally,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3724,Panerora,South Africa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3725,Patientory,United States,0,7200000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3726,Payfrit RMS,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3727,Paytailor,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3728,PerksCoin,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3729,Phenomenal Network,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3730,Pig World,Taiwan,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3731,Pindify,Luxembourg,2017,18342000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3732,Platio Solar,Hungary,0,0.0,0.028,0.02,0.008,0.0,"(4, 4)"
3733,PlayBunk,Philippines,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3735,Populous,United Kingdom,0,10220400.0,0.0,0.0,0.0,0.0,"(0, 2)"
3736,PROPS,United States,0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3738,Qchain,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3739,Quantstamp,United States,0,30000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3740,Quifas,Seychelles,2018,414378.0,0.0,0.0,0.0,0.0,"(3, 3)"
3741,R3S,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3742,REAL,Singapore,0,10824148.0,0.0,0.0,0.0,0.0,"(0, 2)"
3743,Reality Clash,United Kingdom,0,2533927.0,0.0,0.0,0.0,0.0,"(3, 0)"
3744,Refereum,United States,0,40000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3745,Rentaway,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3746,Rilstat,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3747,Riptide Coin,United States,0,5980.0,0.0,0.0,0.0,0.0,"(4, 2)"
3748,Rivetz,United States,0,19710000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3749,Russian Miner Coin,Russian Federation,0,43000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3750,Safekeet,France,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3751,SelfKey,Cayman Islands,0,21780000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3752,Shardus,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3753,Shipowner.io,United Kingdom,2018,1838190.0,0.0,0.0,0.0,0.0,"(3, 1)"
3754,Si14,Switzerland,2020,30000.0,0.0,0.0,0.0,0.0,"(4, 1)"
3755,Silent Notary,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3756,Simdaq,Russian Federation,0,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3757,Slothee,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3758,Smart Little Machine,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3759,SMARTER THAN CRYPTO,British Virgin Islands,2018,5649926.0,0.0,0.0,0.0,0.0,"(0, 2)"
3760,Social Wallet,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3761,SONM,Russian Federation,2017,42000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3762,Sorbase,Estonia,0,19438940.0,0.0,0.0,0.0,0.0,"(0, 2)"
3763,Spade Coin,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3764,Sparkster,United Kingdom,0,5700000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3765,Spheris,Israel,2017,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3766,Standard Tokenization Protocol,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3767,Startions,Netherlands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3768,Stattm Project,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3769,Storiqa,"Hong Kong SAR, China",0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3770,Storj,United States,0,30000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3771,Stox,Gibraltar,0,33000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3772,SuperPay.vip,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3773,SupportMarket,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3774,SURETY.AI,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3777,Tangle,Luxembourg,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3778,Telegram Open Network,British Virgin Islands,0,170000000.0,0.004,0.0,0.002,0.002,"(2, 0)"
3779,The Quantum Resistant Ledger,Switzerland,0,4000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3780,THEGREATCOIN,Indonesia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3781,Tierion,United States,0,25000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3782,Tigereum,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3783,Tio Tour Guides,China,2017,103261.0,0.0,0.0,0.0,0.0,"(2, 2)"
3784,TokenLoyalty,Seychelles,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3785,TOKIA,United Kingdom,0,30000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3786,Trackr,United Kingdom,2017,288798.0,0.0,0.0,0.0,0.0,"(1, 2)"
3787,Trademonk,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3788,Trial Token,Canada,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3789,TripAlly,Singapore,0,567562.0,0.0,0.0,0.0,0.0,"(3, 3)"
3790,TripEcoSys,United Kingdom,2018,0.0,0.012,0.0,0.009,0.004,"(4, 4)"
3791,Trippki,Gibraltar,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3792,Truwho,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3794,Ubricoin,Kenya,2019,250000.0,0.0,0.0,0.0,0.0,"(0, 1)"
3795,UCMG,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3796,Ultroneum,Malaysia,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3797,Unikrn,United States,0,28633875.0,0.0,0.0,0.0,0.0,"(0, 2)"
3798,UPI,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3799,ViMarket,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3800,VR Platform OKO,Czech Republic,2018,24899257.0,0.0,0.0,0.0,0.0,"(0, 2)"
3801,Warrantoken,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3802,Water to the World,United Arab Emirates,0,0.0,0.022,0.01,0.002,0.004,"(4, 4)"
3803,Weedo,United States,2018,71283.0,0.0,0.0,0.0,0.0,"(0, 0)"
3804,Weekend Millionaires Club,Slovenia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3805,WestrendCoin,Vietnam,0,5118271.0,0.0,0.0,0.0,0.0,"(2, 1)"
3806,WikiBits,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3807,Wizzle Infinity,Netherlands,0,921179.0,0.0,0.0,0.0,0.0,"(1, 1)"
3808,WorkPress,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3809,xDAC,United States,2018,2200000.0,0.0,0.0,0.0,0.0,"(3, 1)"
3810,XferMoney,"Hong Kong SAR, China",2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3811,XMP,"Hong Kong SAR, China",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3812,Xwin CryptoBet,Belize,2018,3535787.0,0.0,0.0,0.0,0.0,"(2, 1)"
3813,Yield Coin,United Kingdom,2018,4500000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3814,Yizoot,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3815,Yoo-Mi,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3816,Yuan Developers Coin,"Hong Kong SAR, China",0,26000.0,0.0,0.0,0.0,0.0,"(4, 1)"
3817,ZoneX eSports Platform,British Virgin Islands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3818,Zpay Network,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3819,Zue,Singapore,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
3820,1APayment,Switzerland,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3821,3D-Token,United Kingdom,2018,11892381.0,0.0,0.0,0.0,0.0,"(0, 2)"
3822,ABL,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3823,Action Coin,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3824,ACUDEEN,Singapore,2018,35000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3825,AdMine,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3826,Adshares,Marshall Islands,2017,11900000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3828,Affchain,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3829,Airdrop United,Indonesia,2018,0.0,0.006,0.0,0.0,0.006,"(4, 4)"
3830,AIS,Mongolia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3831,Alis,Japan,0,3895710.0,0.0,0.0,0.0,0.0,"(2, 1)"
3832,Allchain,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3833,Alphathereum,United Arab Emirates,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3834,Altocar,Russian Federation,0,3786433.0,0.0,0.0,0.0,0.0,"(2, 1)"
3835,Aphelion,St. Kitts and Nevis,0,7000000.0,0.004,0.0,0.002,0.002,"(0, 2)"
3836,Apollo Currency,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3837,Apollon,Malta,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3838,AQUA,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3839,Arevalor,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3840,AriseBank,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3841,Artis Turba,South Africa,0,5000000.0,0.0,0.0,0.0,0.0,"(2, 1)"
3842,ArtWook,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3843,Assetereum,United Kingdom,0,4191365.0,0.0,0.0,0.0,0.0,"(2, 1)"
3844,AuthenticID,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3845,AXNET,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3846,BACE Exchange,Switzerland,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3849,BeefCoin,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3850,BEEQB,Russian Federation,0,2200000.0,0.0,0.0,0.0,0.0,"(3, 1)"
3851,BergmannOS,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3852,Bet On Chart,Czech Republic,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3853,Betley,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3854,BioCoin,Russian Federation,0,1500000.0,0.0,0.0,0.0,0.0,"(3, 1)"
3855,Biotor Biomass,Netherlands,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3856,Bit.team Market Place,Russian Federation,2018,17335000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3857,BITCOINUS,United Kingdom,0,20534500.0,0.0,0.0,0.0,0.0,"(0, 2)"
3858,Bitheum,Cyprus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3859,Bitquence,United States,0,1680433.0,0.0,0.0,0.0,0.0,"(3, 1)"
3860,Bittrader,Latvia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3861,Blocform,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3862,Blockchain Technology Research Innovations Corporation,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3863,Bolt,United Kingdom,0,9000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3864,Bondkick Syndicate,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3865,Bouncy,United States,0,80000.0,0.0,0.0,0.0,0.0,"(0, 0)"
3866,Brick,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3867,Browsers Lab,United States,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3868,BUILDCoin,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3869,Burn Coin,"Korea, Rep.",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3870,C3C.Network,Cyprus,2018,1784675.0,0.0,0.0,0.0,0.0,"(3, 1)"
3871,Carbon Grid Protocol,Singapore,0,6000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3872,Casagram,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3873,Chain Works,Japan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3874,charitySPACE,Poland,0,0.0,0.006,0.0,0.004,0.002,"(4, 4)"
3875,Checqit,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3876,ChronoBank,Russian Federation,0,5400000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3877,Chynge.net,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3878,Civic,United States,0,33000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3879,Clickle,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3880,Coal Coin,Russian Federation,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3881,Cofound.it,Slovenia,0,15018573.0,0.0,0.0,0.0,0.0,"(0, 2)"
3882,Cointorox,Estonia,0,1141595.0,0.0,0.0,0.0,0.0,"(1, 1)"
3884,Coinyspace,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3885,CompositeCoin,Russian Federation,0,0.0,0.008,0.0,0.008,0.0,"(4, 4)"
3886,CorCom,United States,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3887,CottageCoin,Belgium,2018,0.0,0.004,0.0,0.0,0.004,"(4, 4)"
3888,CrowdShareMining,Thailand,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3890,Cryptassist,Estonia,0,14060000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3891,Cryptaur,Singapore,0,12000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3892,Crypto Brokerage,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3893,Cryptocells,Germany,0,255284.0,0.0,0.0,0.0,0.0,"(0, 1)"
3894,CryptoWorld,Singapore,0,6000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3895,Cryptum,Bulgaria,2017,136000.0,0.0,0.0,0.0,0.0,"(2, 2)"
3896,Cuprum,Estonia,2018,1358000.0,0.0,0.0,0.0,0.0,"(1, 1)"
3897,CYO,Germany,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3898,Cyphr Coin,St. Kitts and Nevis,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3899,DACSEE,Malaysia,0,31158537.0,0.0,0.0,0.0,0.0,"(0, 2)"
3900,DAGT,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3901,DAOstack,Gibraltar,2018,8000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3902,DapCash,Russian Federation,0,13008.0,0.0,0.0,0.0,0.0,"(1, 3)"
3903,Data Trading,Ukraine,0,5793604.0,0.0,0.0,0.0,0.0,"(0, 2)"
3904,DCentral Capital,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3905,Declub,Malta,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3906,Deliverers Power Token,Netherlands,0,0.0,0.006,0.002,0.002,0.002,"(4, 4)"
3907,Delta-X,South Africa,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3908,Develop[crypto],Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3909,DIGIT Coin,Thailand,2018,16198466.0,0.0,0.0,0.0,0.0,"(0, 2)"
3910,DineroCoin,Singapore,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
3911,Drac,Spain,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3912,Dream Real,British Virgin Islands,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3913,DxChain,Singapore,0,3052468.0,0.0,0.0,0.0,0.0,"(3, 0)"
3914,Dysnomia,Taiwan,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3915,e-Pocket,Australia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3916,EarnsBit,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3918,Elitecoin,Seychelles,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3920,Epocum,Italy,0,50000.0,0.0,0.0,0.0,0.0,"(0, 0)"
3921,ERPCOIN,Vietnam,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3923,EZMarket,Singapore,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3924,Facts,Belarus,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3925,FITX,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3926,FIXY NETWORK,"Hong Kong SAR, China",0,480350.0,0.0,0.0,0.0,0.0,"(3, 3)"
3927,Gameworks,Philippines,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3928,GameX,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3929,Gapi Coin,Turkey,0,8523000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3930,GasCompressorCoin,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3931,Gaus,Estonia,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3932,Gazellefund,United Kingdom,2018,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3933,GBX,Gibraltar,0,27000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3934,Gem4me Market Space,Switzerland,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
3935,Genevieve VC,United States,0,5735000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3936,Global Finances,United States,0,3000000.0,0.0,0.0,0.0,0.0,"(3, 0)"
3937,Global RE Bitcoin,"Bahamas, The",0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3938,GlobeTrotter,Canada,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3939,Globiance,Malta,2019,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3940,GraphGrail AI,Russian Federation,2018,1947387.0,0.0,0.0,0.0,0.0,"(3, 1)"
3941,Grow & Mine,Russian Federation,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3942,HARA,Singapore,0,17000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3943,HashByte,Estonia,2019,17000000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3944,HealthHeart,United States,0,126737.0,0.0,0.0,0.0,0.0,"(2, 2)"
3946,Hellenic Node Project,Greece,0,80000.0,0.0,0.0,0.0,0.0,"(0, 0)"
3947,HelloGold,Singapore,2017,5208991.0,0.0,0.0,0.0,0.0,"(0, 2)"
3948,HOLD,Malta,0,11300000.0,0.0,0.0,0.0,0.0,"(0, 2)"
3949,honeybee,Russian Federation,0,174177.0,0.0,0.0,0.0,0.0,"(4, 0)"
3950,HPQ,Vietnam,0,1636776.0,0.0,0.0,0.0,0.0,"(3, 1)"
3951,IAC AutoUnit,Russian Federation,2018,10690364.0,0.0,0.0,0.0,0.0,"(0, 2)"
3952,ICBCoin,United Kingdom,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3953,iConsort,Philippines,0,0.0,0.0,0.0,0.0,0.0,"(4, 4)"
3954,IDA,Singapore,0,58000000.0,0.0,0.0,0.0,0.0,"(2, 0)"
3955,Impak Coin,Canada,0,1131429.0,0.0,0.0,0.0,0.0,"(1, 1)"
